,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote,min_salary,max_salary,b2b,permament,mandate_contract,react,angular,vue,sum_of_skill_levels
121,Frontend Engineer (React),Center,Kraków,PL,"Center, Kraków",javascript,remote,Link Group,http://linkgroup.pl/,200-250,senior,50.0664017,19.9340137,2022-02-17T13:00:18.211Z,True,link-group-frontend-developer-react-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 20000, ""to"": 25000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/75082726b6d88094adaec174fd1fcfa35651fbaf.png?1643026696,"[{""name"": ""Chakra UI"", ""level"": 3}, {""name"": ""React"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,20000.0,25000.0,1,0,0,1,0,0,11
122,Senior Frontend Developer,ul. Zgoda 3,Warszawa,PL,"ul. Zgoda 3, Warszawa",javascript,remote,QualityMinds,http://qualityminds.pl,30+,senior,52.2326065,21.0139322,2022-02-17T13:00:18.211Z,False,qualityminds-senior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 21000, ""to"": 31500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/69472a397df8cc56d0d6046102aa81ab84de5889.jpg?1643374664,"[{""name"": ""React.JS"", ""level"": 4}, {""name"": ""Vue.js"", ""level"": 4}, {""name"": ""UI frameworks"", ""level"": 4}]",True,21000.0,31500.0,1,0,0,1,0,1,12
123,Frontend Developer,Rogozińskiego 6,Łódź,PL,"Rogozińskiego 6, Łódź",javascript,remote,Frontend House,https://frontendhouse.com,60-70,mid,51.7720168,19.4382882,2022-02-17T13:00:18.211Z,True,frontend-house-frontend-developer-74550e3f-e208-4e16-b99b-ed931019ba7c,"[{""type"": ""b2b"", ""salary"": {""from"": 15000, ""to"": 30000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7b8a3a94a9770183fccf8ac7f87b921fd1212401.jpg?1644585099,"[{""name"": ""English"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,15000.0,30000.0,1,0,0,1,0,0,9
124,Junior Frontend Developer,-,Warszawa,PL,"-, Warszawa",javascript,remote,Ela-compil sp. z o. o.,https://elacompil.recruitee.com/,30+,junior,52.2296756,21.0122287,2022-02-17T12:00:21.979Z,True,ela-compil-sp-z-o-o-junior-frontend-developer-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 10000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d310fd6696bdc88c8173158bf2bc506d32481a39.png?1643716503,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,5000.0,8000.0,1,1,0,0,0,0,9
125,Frontend Developer,Francuska 37,Warszawa,PL,"Francuska 37, Warszawa",javascript,partly_remote,Focus Nation Sp. z o.o.,http://www.if-nation.pl,80 - 100,mid,52.235704,21.0527799,2022-02-17T12:00:21.979Z,True,focus-nation-sp-z-o-o-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 11000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 6000, ""to"": 9500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/955301db6ad8f515f89d7a04d73b2c0548d6814a.png?1644226388,"[{""name"": ""JS"", ""level"": 4}, {""name"": ""CSS"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}]",False,6000.0,9500.0,1,1,0,0,0,0,12
126,Frontend Developer,Starnbacha 1,Kraków,PL,"Starnbacha 1, Kraków",javascript,remote,AUTENTI sp.  z o.o.,http://www.autenti.com,100+,mid,50.02167,19.888675,2022-02-17T12:00:21.979Z,False,autenti-sp-z-o-o-frontend-developer-ffc42c54-0a28-4dab-a5da-eb7593d23412,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/4194cd51c139e37946a8a9869bde9e7f7e683170.png?1644406430,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,,,0,0,0,0,0,0,9
127,Frontend Developer (internal project),Czesława Miłosza 9/9,Gdańsk,PL,"Czesława Miłosza 9/9, Gdańsk",javascript,remote,Scalac,http://www.scalac.io,100,mid,54.3480183,18.5906038,2022-02-17T12:00:21.979Z,True,scalac-frontend-developer-internal-project,"[{""type"": ""permanent"", ""salary"": {""from"": 7500, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2151e981f5ecc580b893361a291a9bcf85433e29.png?1633958768,"[{""name"": ""ReactJS"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,7500.0,15000.0,0,1,0,1,0,0,9
128,System Architect - Frontend,Długie Ogrody 12,Gdańsk,PL,"Długie Ogrody 12, Gdańsk",architecture,partly_remote,Silky Coders,https://www.silkycoders.com/,400,senior,54.3471858,18.662289,2022-02-17T12:00:21.979Z,True,silky-coders-system-architekt-frontend,"[{""type"": ""permanent"", ""salary"": None}, {""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/3c52829ad06929de6d9565da11040d179a5575d2.jpg?1629272954,"[{""name"": ""Solid"", ""level"": 5}, {""name"": ""TypeScript"", ""level"": 5}, {""name"": ""JavaScript"", ""level"": 5}]",False,,,0,0,0,0,0,0,15
129,FrontEnd Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,BoomBit S.A.,http://www.boombit.com,200+,mid,51.1106992,17.0323662,2022-02-17T12:00:21.979Z,True,boombit-s-a-frontend-developer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 12000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bd1c0bc15e1a50a07db68e11f6951d90d6e36814.png?1640190017,"[{""name"": ""Angular 2"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}]",True,10000.0,12000.0,0,1,0,0,1,0,9
130,Frontend Developer (React),al. gen. Józefa Hallera 3,Wrocław,PL,"al. gen. Józefa Hallera 3, Wrocław",javascript,partly_remote,Surveily Sp. z.o. o.,https://surveily.com/,5-10,mid,51.0868567,17.0114598,2022-02-17T12:00:21.979Z,True,surveily-sp-z-o-o-frontend-developer-react-junior-mid-50323ed5-de6f-4808-b5d6-ca9db59e3278,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/206d612f0d830fc9dbd83dd3ca0f428c7cfec782.png?1642592814,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""Redux"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",False,7000.0,13000.0,1,0,0,1,0,0,9
131,Frontend Developer (ReactJS),Długie Ogrody 12,Gdańsk,PL,"Długie Ogrody 12, Gdańsk",javascript,remote,Silky Coders,https://www.silkycoders.com/,400+,mid,54.3471858,18.662289,2022-02-17T12:00:21.979Z,True,lpp-sa-frontend-developer,"[{""type"": ""b2b"", ""salary"": None}, {""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/235f6522a4d0a0ed085f0830386717a6965baf17.jpg?1626771312,"[{""name"": ""Vue.js"", ""level"": 3}, {""name"": ""Redux"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 3}]",True,,,0,0,0,1,0,1,9
132,Junior Frontend Developer,-,Wrocław,PL,"-, Wrocław",javascript,remote,Ela-compil sp. z o. o.,https://elacompil.recruitee.com/,30+,junior,51.1078852,17.0385376,2022-02-17T12:00:21.979Z,True,ela-compil-sp-z-o-o-junior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 7000, ""to"": 10000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/dc0052a0b283f77c10ccbfa79b81d2da70ec963a.png?1643716496,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,5000.0,8000.0,1,1,0,0,0,0,9
133,Frontend developer (Angular),ul. Św. Antoniego 2/4,Wrocław,PL,"ul. Św. Antoniego 2/4, Wrocław",javascript,remote,Vialutions,https://vialutions.pl/,<35,mid,51.1087025,17.0266974,2022-02-17T11:42:00.000Z,True,vialutions-frontend-developer-angular,"[{""type"": ""b2b"", ""salary"": {""from"": 11000, ""to"": 15700, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 14500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e3595f3f549af501e0861837dadf1229b2c3daa1.png?1645098128,"[{""name"": ""Angular 6"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}]",True,10000.0,14500.0,1,1,0,1,1,0,10
134,Senior Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Apptension,https://www.apptension.com/careers,60+,senior,51.1078852,17.0385376,2022-02-17T11:32:00.000Z,True,apptension-senior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 23000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 14100, ""to"": 19100, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/49f12a64749a73704c3352c0b0b26f2496c749a7.png?1645097514,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""CSS3"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}]",True,14100.0,19100.0,1,1,0,0,0,0,12
135,Senior Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Apptension,https://www.apptension.com/careers,60+,senior,52.2302091,21.0113922,2022-02-17T11:32:00.000Z,True,apptension-senior-frontend-developer-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 23000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 14100, ""to"": 19100, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/32416908a8a2d097e8aaa273feafdea89958c034.png?1645097532,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""CSS3"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}]",True,14100.0,19100.0,1,1,0,0,0,0,12
136,Frontend Developer (React+React Native),Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Apptension,https://www.apptension.com/careers,60+,mid,52.2302091,21.0113922,2022-02-17T11:32:00.000Z,True,apptension-frontend-developer-react-react-native-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 11000, ""to"": 17000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9150, ""to"": 14100, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d8ea42bf42ee829f05ccebb2d4b49204f1841e8b.png?1645097567,"[{""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""React"", ""level"": 4}]",True,9150.0,14100.0,1,1,0,1,0,0,10
137,Frontend Developer (React+React Native),Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Apptension,https://www.apptension.com/careers,60+,mid,51.1078852,17.0385376,2022-02-17T11:32:00.000Z,True,apptension-frontend-developer-react-react-native-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 11000, ""to"": 17000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9150, ""to"": 14100, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/1d383da520e8dfd02a5b583a1f92dce02e18308b.png?1645097552,"[{""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}, {""name"": ""React"", ""level"": 4}]",True,9150.0,14100.0,1,1,0,1,0,0,10
138,Frontend Developer,"Sienkiewicza, 48",Tarnowskie Góry,PL,"Sienkiewicza, 48, Tarnowskie Góry",html,remote,Orbitvu Sp. z o.o.,https://orbitvu.pl,100+,mid,50.4534447,18.8629193,2022-02-17T11:06:00.000Z,True,orbitvu-sp-z-o-o-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 10000, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/65ad2c6fcf5058db673f057fb978d75cf40bad7f.png?1645094305,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""CSS"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 4}]",True,10000.0,15000.0,1,0,0,1,0,0,10
139,Frontend Developer [4 day work week],ul. Bartosza Głowackiego 4,Szczecin,PL,"ul. Bartosza Głowackiego 4, Szczecin",javascript,remote,NCDC,https://www.ncdc.eu/,130,mid,53.421151,14.5366632,2022-02-17T11:00:00.000Z,True,ncdc-frontend-developer-4-day-work-week,"[{""type"": ""b2b"", ""salary"": {""from"": 7500, ""to"": 15000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 6500, ""to"": 13000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/808d8879eb44675593323c243bf5de18fcf65d68.png?1643711437,"[{""name"": ""Ionic"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""Angular 5+"", ""level"": 3}]",True,6500.0,13000.0,1,1,0,0,1,0,7
140,Senior Frontend Engineer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,VirtusLab,http://virtuslab.com/,250+,senior,54.3565426,18.6389617,2022-02-17T10:57:00.000Z,True,virtuslab-senior-frontend-engineer-gdansk,"[{""type"": ""b2b"", ""salary"": {""from"": 19000, ""to"": 25000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 14000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7c6acc0b258e86e36226f6d1d41b83907811064b.png?1644415913,"[{""name"": ""React"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}]",True,14000.0,19000.0,1,1,0,1,0,0,13
141,Remote Frontend Developer (Shopify),Konstruktorska,Warszawa,PL,"Konstruktorska, Warszawa",javascript,remote,Link Group,http://linkgroup.pl/,200-250,mid,52.1855225,20.9954548,2022-02-17T10:54:00.000Z,True,link-group-remote-frontend-developer-shopify,"[{""type"": ""b2b"", ""salary"": {""from"": 16800, ""to"": 21000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/f1b76998e324786551d8260f316b29fd24452963.png?1645095268,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML"", ""level"": 3}, {""name"": ""Javascript (Vanilla)"", ""level"": 3}]",True,16800.0,21000.0,1,0,0,0,0,0,9
142,Senior Frontend Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,VirtusLab,http://virtuslab.com/,250+,senior,51.1106992,17.0323662,2022-02-17T10:52:00.000Z,True,virtuslab-senior-frontend-engineer-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 19000, ""to"": 25000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 14000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/869ec9e7638bda9e6c42eec040acc699bd5bbe14.png?1644416017,"[{""name"": ""React"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}]",True,14000.0,19000.0,1,1,0,1,0,0,13
143,Frontend Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,VirtusLab,http://virtuslab.com/,250+,mid,51.1106992,17.0323662,2022-02-17T10:52:00.000Z,True,virtuslab-frontend-engineer-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9500, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d7dab04e43ac889e6e5c328a4fcd4fa5ceafc149.png?1644416175,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9500.0,15000.0,1,1,0,1,0,0,9
144,Frontend Engineer,Centrum,Katowice,PL,"Centrum, Katowice",javascript,remote,VirtusLab,http://virtuslab.com/,250+,mid,50.2593349,19.0221908,2022-02-17T10:49:00.000Z,True,virtuslab-frontend-engineer-katowice,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9500, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ddef8e28ce836d439ef1473df31c3cb4fe8c00ed.png?1644416138,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9500.0,15000.0,1,1,0,1,0,0,9
145,Frontend Engineer,Szlak 49,Kraków,PL,"Szlak 49, Kraków",javascript,remote,VirtusLab,http://virtuslab.com/,250+,mid,50.071166,19.9396229,2022-02-17T10:44:00.000Z,True,virtuslab-frontend-engineer-3c9b786d-d2b4-4225-9e44-61155fb412ce,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 20000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 9500, ""to"": 15000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/800a3ad7055c934435ca46fe9fc16ea244005b0d.png?1635150572,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,9500.0,15000.0,1,1,0,1,0,0,9
146,Senior Frontend Engineer,Szlak 49,Kraków,PL,"Szlak 49, Kraków",javascript,remote,VirtusLab,http://virtuslab.com/,250+,senior,50.071166,19.9396229,2022-02-17T10:38:00.000Z,True,virtuslab-senior-frontend-engineer-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 19000, ""to"": 25000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 14000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c973163eab4e0f0d9446a7bbba967e6a0cc0db9e.png?1640261785,"[{""name"": ""React"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}]",True,14000.0,19000.0,1,1,0,1,0,0,13
147,Frontend Developer,Plac Europejski 1,Warszawa,PL,"Plac Europejski 1, Warszawa",javascript,remote,360 Code Lab,https://360codelab.com/,10 - 50,mid,52.2322584,20.9842694,2022-02-17T10:17:00.000Z,True,360-code-lab-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ce0cc64edf54a63b7d0246f3ea811f166b1d02ce.png?1618841333,"[{""name"": ""REST"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 4}]",True,17000.0,19000.0,1,0,0,1,0,0,10
148,Junior Frontend Developer,Lewakowskiego 1a/19,Rzeszów,PL,"Lewakowskiego 1a/19, Rzeszów",javascript,remote,Develtio,http://www.develtio.com,45+,junior,50.0450147,21.9805023,2022-02-17T10:15:00.000Z,False,develtio-junior-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 4000, ""to"": 6000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/eac78b1413672f4309c002e98167e4f240b51f90.jpg?1645092903,"[{""name"": ""Front-End"", ""level"": 2}, {""name"": ""CSS preprocessors"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}]",True,4000.0,6000.0,1,0,0,0,0,0,8
149,Frontend Developer (Angular),Łopuszańska 95,Warszawa,PL,"Łopuszańska 95, Warszawa",javascript,partly_remote,Bosch Polska,https://www.bosch.pl/,10 001+,mid,52.1945497,20.932105,2022-02-17T10:00:27.255Z,True,bosch-polska-frontend-developer-angular,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/db8bd1166bb4539a18053cd2d31884616ab72638.png?1640252876,"[{""name"": ""Redux"", ""level"": 3}, {""name"": ""Angular 2+"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}]",False,,,0,0,0,0,1,0,9
150,Frontend Software Engineer (JavaScript),Prosta 51,Warszawa,PL,"Prosta 51, Warszawa",javascript,partly_remote,Webfleet Solutions,https://www.webfleet.com/en_gb/webfleet/,501-1000,mid,52.2305686,20.9872863,2022-02-17T10:00:27.255Z,True,webfleet-solutions-frontend-software-engineer,"[{""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/eac006d72e9f86aca22b3a40e8543cbba9284cca.jpg?1633419921,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""UX"", ""level"": 3}, {""name"": ""Agile"", ""level"": 3}]",False,,,0,0,0,0,0,0,9
151,Fullstack/Frontend Developer,-,Poznań,PL,"-, Poznań",javascript,remote,7bulls.com,https://www.7bulls.com/,150-200,mid,52.406374,16.9251681,2022-02-17T10:00:27.255Z,True,7bulls-com-fullstack-frontend-developer-poznan,"[{""type"": ""b2b"", ""salary"": {""from"": 20000, ""to"": 23500, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 16000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bb7a3083959e9739c988663c34a2138fbbba0ec7.png?1640853239,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""React/Angular/Vue"", ""level"": 4}]",True,16000.0,19000.0,1,1,0,1,1,1,12
152,Fullstack/Frontend Developer,-,Zielona Góra,PL,"-, Zielona Góra",javascript,remote,7bulls.com,https://www.7bulls.com/,150-200,mid,51.9356214,15.5061862,2022-02-17T10:00:27.255Z,True,7bulls-com-fullstack-frontend-developer-zielona-gora,"[{""type"": ""b2b"", ""salary"": {""from"": 20000, ""to"": 23500, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 16000, ""to"": 19000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ce519f70c3abe4fa95f0ec420ed2ea70bc655fca.png?1640853225,"[{""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""React/Angular/Vue"", ""level"": 4}]",True,16000.0,19000.0,1,1,0,1,1,1,12
